DisplayName,Types,Latitude,Longitude,Rating,UserRatingCount,FormattedAddress,WebsiteUri,InternationalPhoneNumber,PriceLevel,EditorialSummary,OpenNow,WeekdayDescriptions
Baguett's Café,"['brunch_restaurant', 'tea_house', 'bakery', 'cafe', 'dessert_shop', 'confectionery', 'food_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8652825,2.3365245999999997,4.7,4392.0,"33 Rue de Richelieu, 75001 Paris, France",,,PRICE_LEVEL_MODERATE,"Pastries & organic breakfast eggs, plus toasted sandwiches, in a cool cafe with exposed stone walls.",True,"['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20096:00\u202fPM']"
Aki Boulangerie,"['bakery', 'dessert_shop', 'confectionery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",48.866109099999996,2.335559,4.5,3960.0,"16 Rue Sainte-Anne, 75001 Paris, France",https://www.akiparis.fr/,,PRICE_LEVEL_MODERATE,Casual corner spot for classic Japanese bakery items including melon bread & matcha tea cookies.,True,"['Monday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed']"
Copains,"['bakery', 'coffee_shop', 'cafe', 'food_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8648592,2.3459944999999998,4.2,1577.0,"60 Rue Tiquetonne, 75002 Paris, France",http://www.copains-paris.com/,+33 6 10 97 98 17,,,True,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']"
Shakespeare and Company,"['book_store', 'tourist_attraction', 'store', 'point_of_interest', 'establishment']",48.8525632,2.3471303,4.6,23308.0,"37 Rue de la Bûcherie, 75005 Paris, France",https://www.shakespeareandcompany.com/,+33 1 43 25 40 93,,"Iconic, English-language bookstore stocking new & used titles in bohemian surrounds since 1951.",True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 12:00\u2009–\u20097:00\u202fPM']"
Arab World Institute,"['cultural_center', 'movie_theater', 'tourist_attraction', 'library', 'book_store', 'museum', 'store', 'restaurant', 'food', 'event_venue', 'point_of_interest', 'establishment']",48.848925699999995,2.3572313,4.2,2313.0,"1 Rue des Fossés Saint-Bernard, 75005 Paris, France",http://www.imarabe.org/,+33 1 40 51 38 38,,"Striking, 10-story building with latticed windows, housing Islamic cultural exhibitions, plus cafe.",True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']"
Galerie Vivienne,"['shopping_mall', 'historical_landmark', 'tourist_attraction', 'art_gallery', 'book_store', 'home_goods_store', 'historical_place', 'clothing_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8663533,2.3394854,4.5,5563.0,"4 Rue des Petits Champs, 75002 Paris, France",http://www.galerie-vivienne.com/,,,Covered mall built in 1823 to plans by architect François-Jean Delanno & now housing luxury shops.,True,"['Monday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20098:00\u202fPM']"
FNAC Paris - Forum des Halles,"['department_store', 'cell_phone_store', 'electronics_store', 'book_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",48.8617672,2.3465070999999997,3.9,18527.0,"1-7, rue Pierre Lescot, Portes Berger, Galerie commerciale, Lescot, 75001 Paris, France",https://www.fnac.com/Paris-Forum-des-Halles/Fnac-Forum-des-Halles/cl74/w-4?utm_source=gmb,+33 825 02 00 20,,,True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']"
Gibert,"['book_store', 'store', 'point_of_interest', 'establishment']",48.8505867,2.3425186,4.5,8776.0,"26 Bd Saint-Michel, 75006 Paris, France",https://www.gibert.com/stores/paris-vi-gibert-joseph-librairie,+33 1 44 41 88 88,,"General bookstore offering new & used books, mangas, comics & vinyls, depending on the store.",True,"['Monday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: Closed']"
Fnac,"['book_store', 'store', 'point_of_interest', 'establishment']",48.861303299999996,2.3473482999999997,3.1,230.0,"Les Halles, 75001 Paris, France",https://www.fnac.com/Paris-Gare-Chatelet/Fnac-Paris-Gare-Chatelet/cl503/w-4,,,,True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20097:00\u202fPM']"
OFR Bookshop,"['book_store', 'store', 'point_of_interest', 'establishment']",48.8657841,2.3613284,3.7,818.0,"20 Rue Dupetit-Thouars, 75003 Paris, France",http://instagram.com/ofrparis,,,"Indie bookstore with a focus on design, art & photography titles, plus gifts & a small art gallery.",True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']"
Librairie Galignani,"['book_store', 'store', 'point_of_interest', 'establishment']",48.8650617,2.3285465999999997,4.5,1203.0,"224 Rue de Rivoli, 75001 Paris, France",https://www.galignani.fr/,+33 1 42 60 76 07,,,True,"['Monday: 10:30\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: Closed']"
FNAC Paris - Gare de Lyon,"['department_store', 'cell_phone_store', 'electronics_store', 'book_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",48.844662199999995,2.3748880999999997,3.4,507.0,"Gare De Lyon - Salle Des Fresques, 1 Pl. Louis Armand, 75012 Paris, France",https://www.fnac.com/Paris-Gare-de-Lyon/Fnac-Paris-Gare-de-Lyon/cl229/w-4?utm_source=gmb,+33 825 02 00 20,,,True,"['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20097:00\u202fPM']"
Book Off Châtelet,"['movie_rental', 'book_store', 'store', 'point_of_interest', 'establishment']",48.858834699999996,2.3498779,4.5,983.0,"9 Rue Saint-Martin, 75004 Paris, France",https://lingonbook.fr/,+33 1 40 29 90 68,,,True,"['Monday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 12:00\u2009–\u20097:30\u202fPM']"
FNAC Paris - Gare de l'Est,"['department_store', 'cell_phone_store', 'electronics_store', 'book_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",48.8765979,2.3589103,3.8,2640.0,"Gare de L'Est Place du 11 novembre 1918 Music Railway SNC, 75010 Paris, France",https://www.fnac.com/Paris-Gare-de-l-Est/Fnac-Paris-Gare-de-l-Est/cl231/w-4?utm_source=gmb,+33 825 02 00 20,,,True,"['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20097:00\u202fPM']"
JUNKUDO Paris,"['book_store', 'store', 'point_of_interest', 'establishment']",48.8654833,2.3336221999999998,4.7,2307.0,"18 Rue des Pyramides, 75001 Paris, France",https://www.junku.fr/,+33 1 42 60 89 12,,,True,"['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
The Abbey Bookshop,"['book_store', 'store', 'point_of_interest', 'establishment']",48.8517824,2.3445377,4.7,1071.0,"29 Rue de la Parcheminerie, 75005 Paris, France",https://abbeybookshop.org/,+33 1 46 33 16 24,,,True,"['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 1:00\u2009–\u20097:00\u202fPM']"
Book Off Quatre-Septembre,"['movie_rental', 'book_store', 'store', 'point_of_interest', 'establishment']",48.868955899999996,2.3354268,4.5,1997.0,"11 Rue Monsigny, 75002 Paris, France",https://lingonbook.fr/,+33 1 42 65 79 73,,,True,"['Monday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: Closed']"
FNAC Paris - Gare Châtelet,"['department_store', 'cell_phone_store', 'electronics_store', 'book_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",48.861129299999995,2.3475642999999997,4.0,484.0,"Gare RER A, 75001 Paris, France",https://www.fnac.com/Paris-Gare-Chatelet/Fnac-Paris-Gare-Chatelet/cl503/w-4?utm_source=gmb,,,,True,"['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']"
Henri Cartier Bresson Foundation,"['book_store', 'museum', 'store', 'point_of_interest', 'establishment']",48.863020600000006,2.3602071,4.2,832.0,"79 Rue des Archives, 75003 Paris, France",http://www.henricartierbresson.org/,+33 1 40 61 50 50,,,True,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20097:00\u202fPM']"
Nature & Découvertes,"['gift_shop', 'book_store', 'home_goods_store', 'grocery_store', 'food_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",48.8582914,2.356238,4.5,1959.0,"20 bis Rue Sainte-Croix de la Bretonnerie, 75004 Paris, France",https://www.natureetdecouvertes.com/magasins/paris/marais?utm_source=G&utm_medium=local&utm_campaign=google-local,+33 1 42 96 36 91,,,True,"['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20098:00\u202fPM']"
Maison Gainsbourg,"['cultural_center', 'gift_shop', 'book_store', 'museum', 'store', 'point_of_interest', 'establishment']",48.857498,2.3311509,4.9,1683.0,"14 Rue de Verneuil, 75007 Paris, France",https://www.maisongainsbourg.fr/,,,,True,"['Monday: Closed', 'Tuesday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u20098:00\u202fPM']"
Ici independant bookstore,"['book_store', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",48.8711479,2.3438029,4.7,1003.0,"25 Bd Poissonnière, 75002 Paris, France",http://icigrandsboulevards.fr/,+33 1 85 01 67 30,,,True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']"
Fnac - Café Gare du Nord,"['department_store', 'cell_phone_store', 'electronics_store', 'book_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",48.8804586,2.355863,3.5,479.0,"17 Rue de Dunkerque, 75010 Paris, France",,,,,True,"['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20098:00\u202fPM']"
Galerie Vivienne,"['shopping_mall', 'historical_landmark', 'tourist_attraction', 'book_store', 'art_gallery', 'historical_place', 'home_goods_store', 'clothing_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",48.8663533,2.3394854,4.5,5563.0,"4 Rue des Petits Champs, 75002 Paris, France",http://www.galerie-vivienne.com/,,,Covered mall built in 1823 to plans by architect François-Jean Delanno & now housing luxury shops.,True,"['Monday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20098:00\u202fPM']"
59 Rivoli,"['cultural_center', 'tourist_attraction', 'art_gallery', 'point_of_interest', 'establishment']",48.859218399999996,2.3456696,4.7,6793.0,"59 Rue de Rivoli, 75001 Paris, France",http://www.59rivoli.org/,,,"Art collective in a former squat, with 30 artists' studios, an exhibition space & a concert venue.",True,"['Monday: Closed', 'Tuesday: 1:00\u2009–\u20098:00\u202fPM', 'Wednesday: 1:00\u2009–\u20098:00\u202fPM', 'Thursday: 1:00\u2009–\u20098:00\u202fPM', 'Friday: 1:00\u2009–\u20098:00\u202fPM', 'Saturday: 1:00\u2009–\u20098:00\u202fPM', 'Sunday: 1:00\u2009–\u20098:00\u202fPM']"
La Gaîté Lyrique,"['cultural_center', 'brunch_restaurant', 'coffee_shop', 'art_gallery', 'cafe', 'performing_arts_theater', 'concert_hall', 'auditorium', 'food_store', 'museum', 'restaurant', 'food', 'event_venue', 'point_of_interest', 'store', 'establishment']",48.8666967,2.353563,4.5,2551.0,"3 bis Rue Papin, 75003 Paris, France",http://www.gaite-lyrique.net/,+33 1 84 74 49 00,,Modern performance venue with a stately 19th-century façade & many events & workshops.,,[]
Climbing District Bastille,"['yoga_studio', 'fitness_center', 'sports_complex', 'art_gallery', 'school', 'gym', 'sports_coaching', 'bar', 'health', 'sports_activity_location', 'point_of_interest', 'establishment']",48.8477877,2.3705892,4.9,1194.0,"37 Av. Ledru Rollin, 75012 Paris, France",https://www.climbingdistrict.com/,+33 7 68 56 19 24,,,True,"['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200911:00\u202fPM']"
Musée Banksy - Paris,"['art_gallery', 'point_of_interest', 'establishment']",48.874595799999994,2.3417344,4.3,2564.0,"44 Rue du Faubourg Montmartre, 75009 Paris, France",https://museebanksy.fr/,+33 1 82 83 28 55,,,True,"['Monday: 12:00\u2009–\u20098:15\u202fPM', 'Tuesday: 12:00\u2009–\u20098:15\u202fPM', 'Wednesday: 12:00\u2009–\u20098:15\u202fPM', 'Thursday: 12:00\u2009–\u20098:15\u202fPM', 'Friday: 12:00\u2009–\u20098:15\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:15\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:15\u202fPM']"
Climbing District Buttes-Chaumont,"['yoga_studio', 'fitness_center', 'sports_complex', 'art_gallery', 'school', 'gym', 'sports_coaching', 'bar', 'health', 'sports_activity_location', 'point_of_interest', 'establishment']",48.8816238,2.3734014,4.7,833.0,"55 Rue de Meaux, 75019 Paris, France",https://climbingdistrict.com/salle-escalade-canal-saint-martin-buttes-chaumont-paris/,+33 6 70 05 44 48,,,True,"['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200911:00\u202fPM']"
Perrotin,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",48.860502999999994,2.3647278,4.7,731.0,"76 Rue de Turenne, 75003 Paris, France",https://www.perrotin.com/,+33 1 42 16 79 79,,"2-floor gallery, founded in 1990 & focusing on modern works by mainly French & Asian artists.",True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
Azzedine Alaïa Foundation,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",48.85734480000001,2.3548172,4.6,536.0,"18 Rue de la Verrerie, 75004 Paris, France",http://www.fondationazzedinealaia.org/,+33 1 87 44 54 60,,,True,"['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20097:00\u202fPM']"
Restaurant OGATA | Sabo,"['japanese_restaurant', 'gift_shop', 'art_gallery', 'night_club', 'cultural_center', 'bakery', 'tea_house', 'bar', 'dessert_shop', 'confectionery', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",48.8610097,2.3635511000000005,4.2,529.0,"16 Rue Debelleyme, 75003 Paris, France",https://ogata.com/paris/,+33 1 80 97 76 80,,,True,"['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:30\u202fPM']"
Floréal Belleville,"['restaurant', 'brunch_restaurant', 'coffee_shop', 'art_gallery', 'cafe', 'bar', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",48.870335999999995,2.384444,4.2,729.0,"43 Rue des Couronnes, 75020 Paris, France",http://florealbelleville.com/,+33 1 43 61 94 66,PRICE_LEVEL_MODERATE,"Classic dishes & seasonal fare offered in an elegant, vintage-style venue that has outdoor seating.",True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']"
